제품코드,품목기준코드,제품명,업체코드,주성분코드
648602960,201504229.0,제대로필구강용해필름10밀리그램(타다라필)_(10mg/1장),75.0,560703ATD
647804250,201503569.0,미앤디플러스정_(1정),276.0,D53700ATB
645604630,201504301.0,"설레구강용해필름10밀리그램(타다라필)_x000D_
_(10mg/1장)",217.0,560703ATD
645604620,201504302.0,"설레구강용해필름20밀리그램(타다라필)_x000D_
_(20mg/1장)",217.0,560702ATD
642802740,201503940.0,뉴로셀텍정_(1정),198.0,D55200ATB
642203870,201503839.0,메가바이정_(1정),258.0,D15300ATB
642203860,201503879.0,엠지멕스연질캡슐_(1캡슐),258.0,D43200ACS
641705080,201503559.0,토코토닉연질캡슐_(1캡슐),346.0,D43200ACS
623003970,201504225.0,복합란타딘정_(1정),432.0,D46800ATB
621802720,201504928.0,비타디아에프연질캡슐_(1캡슐),155.0,B87900ACS
622600090,201501975.0,센트립구강용해필름20mg(타다라필)_(20mg/1장),74.0,560702ATD
622600100,201501976.0,센트립구강용해필름10mg(타다라필)_(10mg/1장),74.0,560703ATD
641606110,201505018.0,임팩타민파워에이플러스정_(1정),23.0,D55800ATB
642104660,201501005.0,안티푸라민롤파스(케토프로펜)_(7X5㎠/1매),109.0,179705CPL
642104760,201504891.0,안티푸라민코인플라스타_(1매),109.0,D56100CPO
642203950,201505023.0,키즈애드츄어블정_(1정),258.0,C88100ATB
643307120,201504879.0,종근당공파스플라스타_(1매),119.0,D56100CPO
643903370,201504798.0,이렉시멈구강용해필름20밀리그램(타다라필)_(20mg/1장),274.0,560702ATD
644603180,201504348.0,헤모프란좌제_(1개),366.0,453100CSP
648507480,201505138.0,헬티스에프캡슐_(1캡슐),293.0,270500ACH
651601900,201504789.0,유트로게스탄질좌제200mg(프로게스테론(미분화))_(0.2g/1개),476.0,218504CSP
656003890,201505060.0,록소톱카타플라스마(록소프로펜나트륨수화물)_(9X13㎠/1매),302.0,186107CPO
658105840,201504791.0,메가골드비타정_(1정),4.0,D56700ATB
658105850,201504790.0,파워비타비백정_(1정),4.0,D56800ATB
658202870,201501610.0,헤로스정5mg(타다라필)_(5mg/1정),50.0,560701ATB
658202880,201501611.0,헤로스정10mg(타다라필)_(10mg/1정),50.0,560703ATB
658202890,201501612.0,헤로스정20mg(타다라필)_(20mg/1정),50.0,560702ATB
698503130,201504332.0,테라콘800정_(1정),127.0,D53500ATB
669501420,201401078.0,고든구강용해필름20mg(타다라필)_(20mg/1장),76.0,560702ATD
647804210,201500523.0,해피롱정20밀리그램(타다라필)_(20mg/1정),276.0,560702ATB
661604520,201505215.0,그린비타포르테연질캡슐_(1캡슐),81.0,D58000ACS
647603360,201505608.0,레모나씨플러스정_(1정),192.0,D57900ATB
670607280,201505842.0,이팔정20mg(타다라필)_(20mg/1정),165.0,560702ATB
670607270,201505843.0,이팔정5mg(타다라필)_(5mg/1정),165.0,560701ATB
647603390,201505848.0,엑스비타제이정_(1정),192.0,D58100ATB
647603370,201505862.0,엑스비타에스정_(1정),192.0,D58200ATB
641805980,201505927.0,크램팩스정_(1정),199.0,D57300ATB
622600160,201506026.0,에스마린350연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),74.0,123907ACS
649701470,201506155.0,지엘라니티딘염산염정75밀리그램_(84mg/1정),389.0,222805ATB
648603100,201506289.0,제대로필정5밀리그램(타다라필)_(5mg/1정),75.0,560701ATB
698503230,201506490.0,칼본디연질캡슐_(1캡슐),127.0,D35200ACS
694000970,201506502.0,대웅바이오피나스테리드정1밀리그램_(1mg/1정),210.0,159002ATB
653403350,201506687.0,오라비텐정_(1정),222.0,D06600ATB
628900490,201502798.0,덴티드에프캡슐_(1캡슐),110.0,270500ACH
628800660,201506633.0,엘리스정(엘카르니틴)_(0.33g/1정),164.0,124503ATB
621802740,200008959.0,징코산캡슐_(1캡슐),155.0,A02600ACH
659600700,201507668.0,이케이에팔레스타트정50밀리그램(에팔레스타트)_(50mg/1정),359.0,645901ATB
698503270,201507405.0,젯트콤연질캡슐_(1캡슐),127.0,D59400ACS
670607330,201507398.0,휴렉손정(날트렉손염산염)_(25mg/1정),165.0,199202ATB
669604480,201507495.0,모아졸정(알벤다졸)_(0.4g/1정),78.0,104303ATB
660402510,201507206.0,비엔티정_(1정),196.0,292800ATE
655604750,201502380.0,글루비아정100mg(시타글립틴인산염수화물)_(0.1285g/1정),474.0,501103ATB
650204560,201507418.0,락서스정_(1정),301.0,D30200ATB
644914090,201507215.0,노펜24센카타플라스마(록소프로펜나트륨수화물)_(9x13㎠/1매),358.0,186107CPO
644914080,201507124.0,노펜미니플라스타_(1매),358.0,D56100CPL
642104790,201506728.0,메가트루포커스정_(1정),109.0,D59600ATB
621802780,201507403.0,세노비아에프정_(1정),155.0,D53100ATE
648507530,201507710.0,프레야지정60밀리그램(다폭세틴염산염)_(67.2mg/1정),293.0,550502ATB
648507520,201507709.0,프레야지정30밀리그램(다폭세틴염산염)_(33.6mg/1정),293.0,550501ATB
642706372,201507619.0,부채표한방파프플러스카타플라스마_(1매)(제1형),229.0,C38500CPO
642706371,201507619.0,부채표한방파프플러스카타플라스마_(1매)(제2형),229.0,342400CPO
641806050,201507097.0,광동네모파스카타플라스마_(1매),199.0,D10300CPO
645804110,201508035.0,락토딘캡슐_(1캡슐),473.0,D01500ACH
643507480,201508272.0,까스앤프리츄정(시메티콘)_(80mg/1정),472.0,227703ATB
680500640,201508445.0,기가엔드연질캡슐_(1캡슐),224.0,D06200ACS
657306770,201508496.0,파워콘친골드연질캡슐_(1캡슐),29.0,D61500ACS
644502040,201309882.0,비나폴로프리미엄정_(1정),107.0,D61800ATB
693902060,201600574.0,가네진정_(1정),69.0,306400ATB
671704930,201600339.0,타폭센정60밀리그램(다폭세틴염산염)_(67.2mg/1정),379.0,550502ATB
671704920,201600340.0,타폭센정30밀리그램(다폭세틴염산염)_(33.6mg/1정),379.0,550501ATB
669604500,201600572.0,베르모나정1밀리그램(피나스테리드)_(1mg/1정),78.0,159002ATB
642905590,201600573.0,맥시라민에이정_(1정),343.0,D62600ATB
642204010,201600173.0,파자임에어프리츄어블정(시메티콘산)_(61.2mg/1정),258.0,227707ATB
628800700,201600425.0,모페시아정(피나스테리드)_(1mg/1정),164.0,159002ATB
645208890,201501883.0,조이롱정20밀리그램(타다라필)_(20mg/1정),322.0,560702ATB
641705150,201600779.0,보나링츄어블정_(1정),346.0,D62700ATB
670103930,201600782.0,네프리스엔정_(1정),134.0,D62900ATB
653403570,201601045.0,센스온연질캡슐_(1캡슐),222.0,D43200ACS
669501860,201501944.0,고든정5mg(타다라필)_(5mg/1정),76.0,560701ATB
642104390,201309612.0,메가트루골드정_(1정),109.0,D63600ATB
622700820,201404491.0,써지가드거즈(산화재생셀룰로오스)(넌우븐)_(10.2X10.2㎠/1매),58.0,454212CDS
622700790,201404491.0,써지가드거즈(산화재생셀룰로오스)(넌우븐)_(2.5X5.1㎠/1매),58.0,454210CDS
622700880,201404491.0,써지가드거즈(산화재생셀룰로오스)(넌우븐)_(5.1X10.2㎠/1매),58.0,454211CDS
622700560,201404491.0,써지가드거즈(산화재생셀룰로오스)(오리지날)_(10X20㎠/1매),58.0,454209CDS
622700830,201404491.0,써지가드거즈(산화재생셀룰로오스)(패브릭)_(15.2X22.9㎠/1매),58.0,454208CDS
622700800,201404491.0,써지가드거즈(산화재생셀룰로오스)(패브릭)_(7.5X10㎠/1매),58.0,454217CDS
622700810,201404491.0,써지가드거즈(산화재생셀룰로오스)(피브릴라)_(10.2X10.2㎠/1매),58.0,454212CDS
622700750,201404491.0,써지가드거즈(산화재생셀룰로오스)(피브릴라)_(2.5X5.1㎠/1매),58.0,454210CDS
622700870,201404491.0,써지가드거즈(산화재생셀룰로오스)(피브릴라)_(5.1X10.2㎠/1매),58.0,454211CDS
642905430,201500972.0,아로나민씨플러스미니정_(1정),343.0,D64100ATB
642905320,201500313.0,아로나민실버프리미엄정_(1정),343.0,D64200ATB
628800750,201601522.0,큐락스정_(1정),164.0,C96000ATE
645604730,201601543.0,모키쿨플라스타_(1매),217.0,D63800CPL
641906370,201601341.0,보령아이락비타연질캡슐_(1캡슐),47.0,D64000ACS
644603370,201601453.0,제노타에이캡슐_(1캡슐),366.0,270500ACH
647204070,201601005.0,마그타민연질캡슐_(1캡슐),460.0,D51800ACS
652105290,199300356.0,케토톱플라스타(케토프로펜)_(140㎠/1매),160.0,179904CPL
651203750,201202718.0,포인타민정_(1정),277.0,C96900ATB
649701500,201601600.0,하이소밍에이정_(1정),389.0,D64500ATB
641906380,201601616.0,보령마그락비타연질캡슐_(1캡슐),47.0,A98700ACS
642104840,201601691.0,마그비감마연질캡슐_(1캡슐),109.0,D64700ACS
648507570,201602070.0,로이칼알파연질캡슐(알파칼시돌)_(0.5μg/1캡슐),293.0,104601ACS
648603270,201602093.0,다비어정_(1정),75.0,292800ATE
654305100,201602120.0,루비돌플러스캡슐_(1캡슐),333.0,270500ACH
680500650,201602140.0,토마벤연질캡슐_(1캡슐),224.0,D64800ACS
642104850,201602207.0,해피홈힐러플라스타_(1매),109.0,D63800CPL
642204050,201602322.0,에프벡스카타플라스마(록소프로펜나트륨수화물)_(8X12㎠/1매),258.0,186104CPO
642204030,201602322.0,에프벡스카타플라스마(록소프로펜나트륨수화물)_(10X14㎠/1매),258.0,186103CPO
642204070,201602323.0,에프벡스한방카타플라스마_(1매)(제1형),258.0,B98300CPO
642204060,201602323.0,에프벡스한방카타플라스마_(1매)(제2형),258.0,C82100CPO
642003850,201602401.0,버물리플라스타_(1매),479.0,D63800CPL
643507550,201602427.0,나인나인정_(1정),472.0,D65100ATB
651901351,199201059.0,스타코린주500밀리그람(시티콜린나트륨)_(0.5g/2mL),245.0,134631BIJ
683100681,201104287.0,에리포틴프리필드주10000IU/mL(재조합인에리스로포이에틴)_(6KI.U/0.6mL),163.0,500341BIJ
645204470,199600888.0,래피탈질정500밀리그램(클로트리마졸)_(0.5g/1정),322.0,137403CTB
644307891,199101470.0,"나이린주10mg/mL(폴리네이트칼슘)(수출명: Kunyrin Injection 50mg, Kunyrin Inj. 30mg/3mL, Litacor Inj. 50mg/5mL)_(0.33g/30mL)",453.0,182537BIJ
644307901,199101470.0,"나이린주10mg/mL(폴리네이트칼슘)(수출명: Kunyrin Injection 50mg, Kunyrin Inj. 30mg/3mL, Litacor Inj. 50mg/5mL)_(0.44g/40mL)",453.0,182538BIJ
643100850,200706649.0,바이디아정(나테글리니드)_(90mg/1정),43.0,430202ATB
659700131,199504347.0,세레브로리진주(돼지뇌펩티드)_(0.2152g/1mL),61.0,130230BIJ
644913010,201001638.0,본토넬정150밀리그램(리세드론산나트륨무수물)_(0.15g/1정),358.0,442330ATB
648504581,200801561.0,오엑스피주5밀리그램/밀리리터(옥살리플라틴)_(0.25g/50mL),293.0,205833BIJ
656900831,200209840.0,테크네스캔피와이피주사(피로인산나트륨)_(11.9mg/1병),278.0,369903BIJ
643700401,199800456.0,국제세프메녹심정주1그람(세프메녹심염산염)_(1g/1병),203.0,126401BIJ
641901201,199701301.0,보령맥스핌주2그램(세페핌염산염수화물)_(0.2g/1병),47.0,126102BIJ
648101241,198801778.0,쎄록신주750밀리그램(세푸록심나트륨)_(0.75g/1병),194.0,129003BIJ
644903501,200000407.0,중외포스포마이신나트륨주1그람_(1g/1병),358.0,163301BIJ
644903511,200000408.0,중외포스포마이신나트륨주2그람(수출명:정주용호스카리제S2G)_(2g/1병),358.0,163302BIJ
643101770,200300441.0,토실린정(설타미실린토실산염수화물)_(0.5208g/1정),43.0,233701ATB
644101451,200701971.0,설타몬건조시럽500mg/5mL_(60mL),356.0,536200ASY
659600341,200308000.0,유펙실주200mg(시프로플록사신)_(0.2g/100mL/백),359.0,134134BIJ
659600342,200308000.0,유펙실주200mg(시프로플록사신)_(0.2g/100mL/병),359.0,134134BIJ
654300730,200501795.0,로메텍정(로메플록사신염산염)_(0.4416g/1정),333.0,184903ATB
621400041,201103760.0,프로핸스주(가도테리돌)_(1.3965g/5mL),260.0,615130BIJ
621400081,201103760.0,프로핸스주(가도테리돌)_(13.965g/50mL),260.0,615135BIJ
657804881,201201173.0,황몰핀주사15mg/mL(모르핀황산염수화물)_(45mg/3mL),415.0,197337BIJ
645103511,200805994.0,대한펜타닐주사액_(50μg/1mL),214.0,158330BIJ
628800790,201602500.0,에스린정_(1정),164.0,A06600ATB
661604720,201602637.0,미네코큐비타연질캡슐_(1캡슐),81.0,D65900ACS
669501890,201602682.0,메클린구강용해필름25밀리그램(메클리진염산염수화물)(오렌지향)_(25mg/1장),76.0,387201ATD
641106030,201602683.0,엘레비트정_(1정),253.0,D66000ATB
648603290,201602688.0,비우미정_(1정),75.0,A06600ATB
653805190,201602701.0,앤도민300프리미엄연질캡슐_(1캡슐),291.0,D65600ACS
645209040,201602801.0,베라비타정_(1정),322.0,D65800ATB
641906510,201603141.0,트란시노2정_(1정),47.0,D65400ATB
622600290,201603178.0,엑세타민연질캡슐_(1캡슐),74.0,B87900ACS
685900130,201603204.0,리옥셀피브릴(산화재생셀룰로오스)_(2.6cmx5.1cm),90.0,454218CDS
685900140,201603204.0,리옥셀피브릴(산화재생셀룰로오스)_(5.1cmx10.2cm),90.0,454211CDS
685900150,201603204.0,리옥셀피브릴(산화재생셀룰로오스)_(10.2cmx10.2cm),90.0,454212CDS
656204580,201603208.0,덴티골드캡슐_(1캡슐),42.0,270500ACH
645804150,201603223.0,기가파워연질캡슐_(1캡슐),473.0,D06200ACS
648603300,201603239.0,셀룬정_(1정),75.0,A03000ATB
643307450,201603293.0,젠빅플러스연질캡슐_(1캡슐),119.0,D66600ACS
642802890,201603600.0,멀스토구강용해필름(메클리진염산염수화물)_(25mg/1장),198.0,387201ATD
642306850,201603960.0,삼성시타글립틴정100mg(시타글립틴인산염수화물)_(0.1285g/1정),270.0,501103ATB
649507230,201603989.0,시알정20밀리그램(타다라필)_(20mg/1정),337.0,560702ATB
622802760,201604010.0,로페도에프캡슐_(1캡슐),34.0,D50000ACH
644902490,198300096.0,리자벤캡슐(트라닐라스트)_(0.1g/1캡슐),358.0,242601ACH
642003810,201508016.0,디클렉틴장용정_(1정),479.0,654500ATE
642003830,201508516.0,아작스정20밀리그램(타다라필)_(20mg/1정),479.0,560702ATB
698003240,201604458.0,제뉴파마한방만통고카타플라스마_(1매)(제2형),116.0,C82100CPO
698003230,201604458.0,제뉴파마한방만통고카타플라스마_(1매)(제1형),116.0,B98300CPO
696601330,201604211.0,로페리놀에스캡슐_(1캡슐),345.0,D50000ACH
661604790,201604164.0,뉴셀렌연질캡슐_(1캡슐),81.0,D67400ACS
656004270,201604594.0,동전핫파스플라스타_(1매),302.0,B95400CPL
653702200,201604175.0,카르틴엘정(엘카르니틴)_(0.33g/1정),267.0,124503ATB
650204670,201604678.0,아이골드정_(1정),299.0,D67500ATB
649507250,201604178.0,시알정5밀리그램(타다라필)_(5mg/1정),337.0,560701ATB
645305500,201604350.0,렉센엔캡슐(디오스민)_(0.3g/1캡슐),471.0,146602ACH
645209210,201604413.0,마그투연질캡슐_(1캡슐),322.0,D43200ACS
645209200,201604189.0,몰바렌에스캡슐_(1캡슐),322.0,D50000ACH
643802620,201604278.0,신신디펜쿨플라스타(디클로페낙나트륨)_(10X7㎠/1매),289.0,143510CPL
627300010,200410660.0,유카본정_(1정),388.0,B15600ATB
623900050,201309382.0,카베진코와에스정_(1정),461.0,D30600ATB
648902400,199806820.0,미뉴렛정_(1정),466.0,A15500ATB
622600350,201604859.0,가스제로구강필름(시메치콘)_(62.5mg/1장),74.0,227736ATD
643605270,201605160.0,제놀하이드로24카타플라스마(록소프로펜나트륨수화물)_(8X12㎠/1매),16.0,186104CPO
53300020,201604917.0,프리번정_(1정),120.0,558200ATB
642404130,201604725.0,본투본연질캡슐_(1캡슐),329.0,D35200ACS
661304700,201604914.0,덴스트롱캡슐_(1캡슐),195.0,270500ACH
648507630,201605326.0,바로코민골드정_(1정),293.0,D68600ATB
652604470,200403327.0,콜레논연질캡슐(수출명:DreamwaySoftCapsule)_(1정),303.0,A06300ACS
52701000,200905402.0,다이제스칸정_(1정),405.0,276100ATE
626500800,200800687.0,마이보라정_(1정),227.0,A15500ATB
626500810,200800688.0,미니보라30_(1정),227.0,A14400ATB
626500820,200807207.0,멜리안정_(1정),227.0,A15700ATB
653805030,201506144.0,니코에이패취(니코틴)_(2.75cm*3.00cm/1매),291.0,A88120CPC
653805040,201506144.0,니코에이패취(니코틴)_(2.60cm*2.10cm/1매),291.0,A88119CPC
653805050,201506144.0,니코에이패취(니코틴)_(4.35cm*3.20cm/1매),291.0,A88121CPC
656004300,201605433.0,칼니틴정(엘카르니틴)_(0.33g/1정),302.0,124503ATB
656004350,201605497.0,비백파워정_(1정),302.0,D69100ATB
645209250,201605577.0,빅스코민에스정_(1정),322.0,D69100ATB
657503080,201605514.0,유코빅포르테정_(1정),249.0,D69300ATB
658105890,201605486.0,비맥스액티브정_(1정),4.0,D69400ATB
645209260,201605578.0,비타케어에프정_(1정),322.0,D60500ATB
649802151,199403304.0,스토몰주사1밀리그람/밀리리터(모르핀황산염수화물)_(1mg/1mL),243.0,197330BIJ
669800311,199604973.0,구주염산페치딘주_(25mg/0.5mL),201.0,211530BIJ
669800321,199604973.0,구주염산페치딘주_(50mg/1mL),201.0,211531BIJ
657802431,199704614.0,하나수펜타닐주사50마이크로그람/밀리그람(구연산수펜타닐)_(75μg/1mL),415.0,232530BIJ
657802441,199704614.0,하나수펜타닐주사50마이크로그람/밀리그람(구연산수펜타닐)_(0.15mg/2mL),415.0,232532BIJ
657803961,199704614.0,하나수펜타닐주사50마이크로그람/밀리그람(구연산수펜타닐)_(0.375mg/5mL),415.0,232531BIJ
669800201,200009376.0,구주알펜타닐주(염산알펜타닐)_(1.13mg/2mL),201.0,104730BIJ
669800271,200308503.0,구주염산모르핀주_(5mg/0.5mL),201.0,197230BIJ
669800281,200308503.0,구주염산모르핀주_(10mg/1mL),201.0,197231BIJ
622700591,200410833.0,삼양홀딩스수펜타닐주사(구연산수펜타닐)_(75μg/1mL),58.0,232530BIJ
622700601,200410833.0,삼양홀딩스수펜타닐주사(구연산수펜타닐)_(0.15mg/2mL),58.0,232532BIJ
622700611,200410833.0,삼양홀딩스수펜타닐주사(구연산수펜타닐)_(0.375mg/5mL),58.0,232531BIJ
651602021,200410864.0,레스피렌시럽 5밀리그람/밀리리터(지페프롤염산염)_(5g/1000mL),476.0,250403ASY
645103221,200805994.0,대한펜타닐주사액_(1.5mg/30mL),214.0,158334BIJ
641501121,200904781.0,코푸앤콜드릴리프어덜트디엠시럽_(120mL),235.0,655400ASY
642000810,200605331.0,액틱구강정1200마이크로그램(구연산펜타닐)_(1.8852mg/1정),479.0,158309ATC
642000820,200606263.0,액틱구강정1600마이크로그램(구연산펜타닐)_(2.5136mg/1정),479.0,158310ATC
671805191,201200585.0,대원펜타닐시트르산염주사액_(78.5μg/1mL),211.0,158330BIJ
671805461,201208284.0,대원모르핀황산염주사액1mg/mL(바이알)_(1mg/1mL),211.0,197330BIJ
671805481,201208284.0,대원모르핀황산염주사액1mg/mL(바이알)_(15mg/15mL),211.0,197343BIJ
664100671,200002682.0,바소레드액(은행엽건조엑스)_(1.6g/20mL),228.0,165333ALQ
642001140,200403200.0,현대통에존플라스타(펠비낙)_(70㎠/1매),479.0,367902CPL
653803440,200713891.0,니세론정(리세드론산나트륨2.5수화물)_(40.17mg/1정),291.0,442302ATB
661700621,200901952.0,얼비툭스주 5mg/mL (세툭시맙)_(0.5g/100mL),238.0,556431BIJ
648901791,201107207.0,화이자반코마이신주500밀리그램(반코마이신염산염)_(0.5g/1병),466.0,247205BIJ
647201320,199502835.0,코러스이소니코틴산히드라짓정100밀리그람_(0.1g/1정),460.0,178101ATB
644901280,199000227.0,스파이크정(케토코나졸)_(0.2g/1정),358.0,179601ATB
645203960,199200354.0,스피자임정_(1정),322.0,276100ATE
644700831,199902307.0,선플라주100밀리그람(헵타플라틴)_(0.1g/1병),311.0,168801BIJ
656900600,200008927.0,테라캡131캅셀(요오드화나트륨(131Ⅰ))_(5.18GBq(140mCi)/1캡슐),278.0,368619ACH
662302970,201309703.0,싸이로키피치료용요오드화나트륨(I-131)캡슐_(0.74GBq(20mCi)/1캡슐),292.0,368655ACH
662303020,201309703.0,싸이로키피치료용요오드화나트륨(I-131)캡슐_(5.5GBq(148.6mCi)/1캡슐),292.0,368656ACH
681100291,201606336.0,지씨셀레늄주(아셀렌산나트륨오수화물)_(1.66mg/10mL),18.0,566831BIJ
681100281,201605985.0,지씨멀티5주_(10mL),18.0,656600BIJ
677100591,201606003.0,멀티이온5주_(10mL),137.0,656600BIJ
672300151,201606059.0,로게인5%폼에어로졸(미녹시딜)_(2.85g/60g),459.0,196107CAE
657401213,201606068.0,내시콜액(시메티콘)_(10g/500mL),136.0,227731ASS
653501580,201606241.0,오페브연질캡슐150밀리그램(닌테다닙에실산염)_(0.1806g/1캡슐),428.0,656102ACS
653501570,201606240.0,오페브연질캡슐100밀리그램(닌테다닙에실산염)_(0.1204g/1캡슐),428.0,656101ACS
648903161,201606313.0,"지노트로핀고퀵펜주36아이유(12밀리그램)_(소마트로핀, 36I.U)",466.0,348407BIJ
648603410,201605943.0,엘카르닌정(L-카르니틴)_(0.33g/1정),75.0,124503ATB
645404841,201606258.0,제일글리시진주_(10mL),362.0,604000BIJ
645404831,201606261.0,제일에이티피주(아데노신트리포스페이트이나트륨삼수화물)_(21.96mg/2mL),362.0,103201BIJ
645404791,201606030.0,제일팻리스주(L-카르니틴)_(1g/5mL),362.0,124530BIJ
645404781,201606031.0,제일징크밸런스주(황산아연수화물)_(88mg/20mL),362.0,594707BIJ
645404771,201606031.0,제일징크밸런스주(황산아연수화물)_(44mg/10mL),362.0,594706BIJ
645404761,201605923.0,제일하이비타씨주(아스코르브산)_(10g/20mL),362.0,110433BIJ
645404741,201605928.0,제일하이비6주(피리독신염산염)_(50mg/1mL),362.0,221604BIJ
645404731,201605945.0,제일하이비주(푸르설티아민염산염)_(54.6mg/10mL),362.0,163909BIJ
645404721,201605946.0,제일티옥트산주_(25mg/5mL),362.0,250904BIJ
645404711,201605947.0,제일하이비5주(D-판테놀)_(0.5g/2mL),362.0,142430BIJ
644914261,201605902.0,제이블루주_(10mL),358.0,656600BIJ
644603581,201606245.0,오케이원스외용액(테르비나핀염산염)_(56.25mg/5g),366.0,235748CLQ
643605301,201606382.0,페리터치액(폴리크레줄렌액50%)_(1.8g/5mL),16.0,214705CLQ
643605290,201605980.0,징코메디정(은행엽건조엑스)_(0.12g/1정),16.0,165301ATB
643507660,201606202.0,구구탐스캡슐_(1캡슐),472.0,656300ACE
53300061,200807155.0,히알로제주(히알우로니다제)_(1.5KI.U/1병),120.0,414801BIJ
669907010,201606607.0,바이타비플러스정_(1정),212.0,D70700ATB
662503600,201606736.0,벤포비타100정_(1정),15.0,D69100ATB
661604830,201606431.0,에이코프연질캡슐_(1캡슐),81.0,D22500ACS
658700701,201606602.0,"엠플리시티주300밀리그램(엘로투주맙, 유전자재조합)_(0.34g/1병)",3.0,656830BIJ
658700691,201606603.0,"엠플리시티주400밀리그램(엘로투주맙, 유전자재조합)_(0.44g/1병)",3.0,656831BIJ
658105910,201606516.0,모아타민골드비백정_(1정),4.0,D71900ATB
657401221,201606763.0,마미즈시럽_(6mL),136.0,D70800ASY
656204720,201606681.0,알벤다정(알벤다졸)_(0.4g/1정),42.0,104303ATB
654802321,201606489.0,셀레뉴원주사(아셀렌산나트륨오수화물)_(3.32mg/20mL),150.0,566832BIJ
654802311,201606489.0,셀레뉴원주사(아셀렌산나트륨오수화물)_(1.66mg/10mL),150.0,566831BIJ
653805230,201606430.0,마미센스정_(1정),291.0,D71200ATB
649001631,201606665.0,멀티미네륨5주_(10mL),413.0,656600BIJ
647000501,201605988.0,클리손크림1%(히드로코르티손)_(0.28g/28g),288.0,170951CCM
645209330,201606791.0,기가프신연질캡슐_(1캡슐),322.0,D06200ACS
643802671,201606811.0,무조무원스외용액(테르비나핀염산염)_(56.25mg/5g),289.0,235748CLQ
643605311,201606436.0,녹십자티디백신프리필드시린지주_(0.5mL),16.0,597000BIJ
643202860,201606419.0,징코린정120mg(은행엽건조엑스)_(0.12g/1정),225.0,165301ATB
642204220,201606593.0,훼로바맘스케어정_(1정),258.0,B70100ATB
642104900,201606460.0,안티푸라민하이드로24카타플라스마(록소프로펜나트륨수화물)_(7.09x10.0㎠/1매),109.0,186102CPO
642004011,201606467.0,나프젠크림(나프티핀염산염)_(0.3g/30g),479.0,198732CCM
641705261,201606648.0,두피나액_(30mL),346.0,D71500CLQ
641705251,201606714.0,벌무덴쿨겔_(20g),346.0,D71700CCM
641705240,201606463.0,바이타액트이엑스정_(1정),346.0,D72000ATB
626500910,201606425.0,오늘비타더블골드정_(1정),227.0,D71100ATB
622802750,201604010.0,로페도에프캡슐_(1캡슐),34.0,D50000ACH
54300090,201604821.0,제일롱파프플라스타(록소프로펜나트륨수화물)_(7.06x15.0㎠/1매),364.0,186105CPL
54300080,201602958.0,제일동전파프플라스타_(28mm/1매),364.0,D56100CPL
681100221,200704485.0,푸르설타민주(푸르설티아민염산염)_(54.6mg/10mL),18.0,163909BIJ
681100241,200712460.0,메가그린주(아스코르브산)_(10g/20mL),18.0,110433BIJ
681100261,200805354.0,히시파겐씨주20밀리리터_(20mL),18.0,327300BIJ
50000031,201606895.0,"디3베이스경구드롭스10,000IU/mL(콜레칼시페롤)_(2.5mg/10mL)",38.0,620205ALQ
50000041,201606896.0,"디3베이스경구솔루션25,000IU/2.5mL(콜레칼시페롤)_(0.625mg/2.5mL)",38.0,620206ALQ
622802850,201607019.0,헤모나민정_(1정),34.0,A21500ATB
622802871,201607126.0,메디퀵스프레이_(14mL),34.0,D72400CSI
622802872,201607126.0,메디퀵스프레이_(20mL),34.0,D72500CSI
622802880,201606897.0,이부쎈에프정(이부프로펜아르기닌)_(0.3689g/1정),34.0,D51001ATB
641606201,201600506.0,모겐쿨스프레이_(30mL),23.0,D72100CSI
642004021,201607113.0,나프젠액1%(나프티핀염산염)_(0.3g/30mL),479.0,198733CLQ
642104911,201607279.0,유한카나마이신황산염주사250mg/mL(카나마이신황산염)_(1g/4mL),109.0,179402BIJ
644502311,201607164.0,유원스외용액(테르비나핀염산염)_(56.25mg/5g),107.0,235748CLQ
645209340,201607230.0,쏙코에스연질캡슐_(1캡슐),322.0,A25000ACS
647603441,201607094.0,피엠원스외용액(테르비나핀염산염)_(56.25mg/5g),192.0,235748CLQ
649103320,201607031.0,액티나민플러스정_(1정),467.0,B65200ATB
656204730,201607131.0,테라비타연질캡슐_(1캡슐),42.0,D72600ACS
665002241,201607116.0,레코베리주(폴리데옥시리보뉴클레오티드나트륨)_(5.625mg/3mL),6.0,561001BIJ
670304031,201606934.0,라미핀쿨크림_(20g),402.0,D72300CCM
670701870,201607058.0,비오틴골드정5밀리그램_(5mg/1정),399.0,398703ATB
671806411,201607064.0,원블루5주_(10mL),211.0,656600BIJ
674401381,201607014.0,하이간액(L-아스파르트산-L-오르니틴)_(3g/15g),297.0,110506ALQ
680500670,201606414.0,투와이스플러스연질캡슐_(1캡슐),224.0,D72700ACS
680500690,201607229.0,이부뉴펜연질캡슐(이부프로펜)_(0.2g/1캡슐),224.0,172802ACS
681100301,201607169.0,지씨아르기닌주(L-아르기닌염산염)_(15g/25mL),18.0,A74904BIJ
643604611,201004999.0,페라미플루주15밀리리터(페라미비르수화물)_(174.6mg/15mL),16.0,658001BIJ
645103771,200902008.0,프로파인퓨전주(아세트아미노펜)_(1g/100mL),214.0,101333BIJ
643605041,201309915.0,녹십자-세포배양일본뇌염백신주(건조세포배양일본뇌염백신)_(0.4mL/1병),16.0,577106BIJ
