제품코드,효능군중복_효능군,효능군중복_Group
645406180,혈압강하작용의약품 (B),Group07
645406180,지질저하제 (C),Group01
645406180,혈압강하작용의약품 (B),Group10
643606430,혈압강하작용의약품 (B),Group10
643606430,지질저하제 (C),Group01
643606430,혈압강하작용의약품 (B),Group07
645406190,지질저하제 (C),Group01
645406190,혈압강하작용의약품 (B),Group10
645406190,혈압강하작용의약품 (B),Group07
643606420,지질저하제 (C),Group01
643606420,혈압강하작용의약품 (B),Group07
643606420,혈압강하작용의약품 (B),Group10
645406200,혈압강하작용의약품 (B),Group10
645406200,혈압강하작용의약품 (B),Group07
645406200,지질저하제 (C),Group01
643606410,혈압강하작용의약품 (B),Group07
643606410,지질저하제 (C),Group01
643606410,혈압강하작용의약품 (B),Group10
645406210,혈압강하작용의약품 (B),Group07
645406210,혈압강하작용의약품 (B),Group10
645406210,지질저하제 (C),Group01
641907950,혈압강하작용의약품 (B),Group07
641907950,혈압강하작용의약품 (B),Group10
641907950,혈압강하작용의약품 (B),Group01
642405050,당뇨병용제 (H),Group06
642405050,당뇨병용제 (H),Group01
645406130,당뇨병용제 (H),Group01
645406130,당뇨병용제 (H),Group06
648508040,당뇨병용제 (H),Group01
648508040,당뇨병용제 (H),Group06
649702860,당뇨병용제 (H),Group01
649702860,당뇨병용제 (H),Group06
653405120,당뇨병용제 (H),Group01
653405120,당뇨병용제 (H),Group06
654702310,당뇨병용제 (H),Group06
654702310,당뇨병용제 (H),Group01
657807730,당뇨병용제 (H),Group06
657807730,당뇨병용제 (H),Group01
669806270,당뇨병용제 (H),Group01
669806270,당뇨병용제 (H),Group06
671707040,당뇨병용제 (H),Group01
671707040,당뇨병용제 (H),Group06
690303570,당뇨병용제 (H),Group06
690303570,당뇨병용제 (H),Group01
694003820,당뇨병용제 (H),Group01
694003820,당뇨병용제 (H),Group06
642405040,당뇨병용제 (H),Group01
642405040,당뇨병용제 (H),Group06
645406140,당뇨병용제 (H),Group01
645406140,당뇨병용제 (H),Group06
648508030,당뇨병용제 (H),Group01
648508030,당뇨병용제 (H),Group06
649702870,당뇨병용제 (H),Group01
649702870,당뇨병용제 (H),Group06
653405130,당뇨병용제 (H),Group01
653405130,당뇨병용제 (H),Group06
654702300,당뇨병용제 (H),Group01
654702300,당뇨병용제 (H),Group06
657807720,당뇨병용제 (H),Group06
657807720,당뇨병용제 (H),Group01
669806280,당뇨병용제 (H),Group06
669806280,당뇨병용제 (H),Group01
671707050,당뇨병용제 (H),Group01
671707050,당뇨병용제 (H),Group06
690303580,당뇨병용제 (H),Group01
690303580,당뇨병용제 (H),Group06
694003810,당뇨병용제 (H),Group06
694003810,당뇨병용제 (H),Group01
642405030,당뇨병용제 (H),Group06
642405030,당뇨병용제 (H),Group01
645406150,당뇨병용제 (H),Group01
645406150,당뇨병용제 (H),Group06
648508020,당뇨병용제 (H),Group01
648508020,당뇨병용제 (H),Group06
649702880,당뇨병용제 (H),Group06
649702880,당뇨병용제 (H),Group01
653405110,당뇨병용제 (H),Group01
653405110,당뇨병용제 (H),Group06
654702290,당뇨병용제 (H),Group01
654702290,당뇨병용제 (H),Group06
657807740,당뇨병용제 (H),Group01
657807740,당뇨병용제 (H),Group06
669806290,당뇨병용제 (H),Group06
669806290,당뇨병용제 (H),Group01
671707060,당뇨병용제 (H),Group01
671707060,당뇨병용제 (H),Group06
690303590,당뇨병용제 (H),Group01
690303590,당뇨병용제 (H),Group06
694003800,당뇨병용제 (H),Group06
694003800,당뇨병용제 (H),Group01
644309690,지질저하제 (C),Group01
646803190,지질저하제 (C),Group01
649105590,지질저하제 (C),Group01
669908310,지질저하제 (C),Group01
670609160,지질저하제 (C),Group01
640007910,당뇨병용제 (H),Group05
640007910,당뇨병용제 (H),Group06
643309030,당뇨병용제 (H),Group06
643309030,당뇨병용제 (H),Group05
668903320,당뇨병용제 (H),Group05
668903320,당뇨병용제 (H),Group06
643309080,지질저하제 (C),Group01
643309080,혈압강하작용의약품 (B),Group07
643309080,혈압강하작용의약품 (B),Group10
643309090,지질저하제 (C),Group01
643309090,혈압강하작용의약품 (B),Group07
643309090,혈압강하작용의약품 (B),Group10
643309100,혈압강하작용의약품 (B),Group07
643309100,혈압강하작용의약품 (B),Group10
643309100,지질저하제 (C),Group01
643309110,지질저하제 (C),Group01
643309110,혈압강하작용의약품 (B),Group07
643309110,혈압강하작용의약품 (B),Group10
642507660,당뇨병용제 (H),Group05
642507670,당뇨병용제 (H),Group05
622804890,해열진통소염제 (A),Group01
649105600,해열진통소염제 (A),Group01
649808060,해열진통소염제 (A),Group01
654005980,해열진통소염제 (A),Group01
657203940,해열진통소염제 (A),Group01
657308700,해열진통소염제 (A),Group01
59001070,당뇨병용제 (H),Group05
59001070,당뇨병용제 (H),Group01
640007810,당뇨병용제 (H),Group05
640007810,당뇨병용제 (H),Group01
643105650,당뇨병용제 (H),Group01
643105650,당뇨병용제 (H),Group05
643705360,당뇨병용제 (H),Group01
643705360,당뇨병용제 (H),Group05
645210650,당뇨병용제 (H),Group01
645210650,당뇨병용제 (H),Group05
657308870,당뇨병용제 (H),Group01
657308870,당뇨병용제 (H),Group05
660703750,당뇨병용제 (H),Group05
660703750,당뇨병용제 (H),Group01
662504680,당뇨병용제 (H),Group01
662504680,당뇨병용제 (H),Group05
663608500,당뇨병용제 (H),Group05
663608500,당뇨병용제 (H),Group01
671707070,당뇨병용제 (H),Group05
671707070,당뇨병용제 (H),Group01
671807570,당뇨병용제 (H),Group05
671807570,당뇨병용제 (H),Group01
640007830,당뇨병용제 (H),Group01
640007830,당뇨병용제 (H),Group05
657308860,당뇨병용제 (H),Group01
657308860,당뇨병용제 (H),Group05
671707210,당뇨병용제 (H),Group05
671707210,당뇨병용제 (H),Group01
671807560,당뇨병용제 (H),Group05
671807560,당뇨병용제 (H),Group01
640007820,당뇨병용제 (H),Group05
640007820,당뇨병용제 (H),Group01
645210660,당뇨병용제 (H),Group01
645210660,당뇨병용제 (H),Group05
657308850,당뇨병용제 (H),Group05
657308850,당뇨병용제 (H),Group01
662504690,당뇨병용제 (H),Group05
662504690,당뇨병용제 (H),Group01
671807550,당뇨병용제 (H),Group05
671807550,당뇨병용제 (H),Group01
657308840,당뇨병용제 (H),Group01
657308840,당뇨병용제 (H),Group05
671807580,당뇨병용제 (H),Group01
671807580,당뇨병용제 (H),Group05
54801440,혈압강하작용의약품 (B),Group10
54801440,혈압강하작용의약품 (B),Group07
73001550,혈압강하작용의약품 (B),Group07
73001550,혈압강하작용의약품 (B),Group10
622804940,혈압강하작용의약품 (B),Group07
622804940,혈압강하작용의약품 (B),Group10
628902200,혈압강하작용의약품 (B),Group07
628902200,혈압강하작용의약품 (B),Group10
640904440,혈압강하작용의약품 (B),Group10
640904440,혈압강하작용의약품 (B),Group07
643105690,혈압강하작용의약품 (B),Group07
643105690,혈압강하작용의약품 (B),Group10
644103490,혈압강하작용의약품 (B),Group07
644103490,혈압강하작용의약품 (B),Group10
645210700,혈압강하작용의약품 (B),Group10
645210700,혈압강하작용의약품 (B),Group07
647304500,혈압강하작용의약품 (B),Group10
647304500,혈압강하작용의약품 (B),Group07
647805430,혈압강하작용의약품 (B),Group10
647805430,혈압강하작용의약품 (B),Group07
648508080,혈압강하작용의약품 (B),Group07
648508080,혈압강하작용의약품 (B),Group10
649105680,혈압강하작용의약품 (B),Group07
649105680,혈압강하작용의약품 (B),Group10
653405400,혈압강하작용의약품 (B),Group07
653405400,혈압강하작용의약품 (B),Group10
654006050,혈압강하작용의약품 (B),Group10
654006050,혈압강하작용의약품 (B),Group07
655404600,혈압강하작용의약품 (B),Group10
655404600,혈압강하작용의약품 (B),Group07
656005410,혈압강하작용의약품 (B),Group10
656005410,혈압강하작용의약품 (B),Group07
657203990,혈압강하작용의약품 (B),Group10
657203990,혈압강하작용의약품 (B),Group07
657308780,혈압강하작용의약품 (B),Group10
657308780,혈압강하작용의약품 (B),Group07
657807840,혈압강하작용의약품 (B),Group07
657807840,혈압강하작용의약품 (B),Group10
661905760,혈압강하작용의약품 (B),Group07
661905760,혈압강하작용의약품 (B),Group10
662504830,혈압강하작용의약품 (B),Group10
662504830,혈압강하작용의약품 (B),Group07
663608700,혈압강하작용의약품 (B),Group07
663608700,혈압강하작용의약품 (B),Group10
665508480,혈압강하작용의약품 (B),Group07
665508480,혈압강하작용의약품 (B),Group10
669502740,혈압강하작용의약품 (B),Group07
669502740,혈압강하작용의약품 (B),Group10
693202520,혈압강하작용의약품 (B),Group10
693202520,혈압강하작용의약품 (B),Group07
694003950,혈압강하작용의약품 (B),Group07
694003950,혈압강하작용의약품 (B),Group10
698504700,혈압강하작용의약품 (B),Group07
698504700,혈압강하작용의약품 (B),Group10
54801430,혈압강하작용의약품 (B),Group10
54801430,혈압강하작용의약품 (B),Group07
73001530,혈압강하작용의약품 (B),Group07
73001530,혈압강하작용의약품 (B),Group10
622804950,혈압강하작용의약품 (B),Group10
622804950,혈압강하작용의약품 (B),Group07
628902190,혈압강하작용의약품 (B),Group10
628902190,혈압강하작용의약품 (B),Group07
643105680,혈압강하작용의약품 (B),Group07
643105680,혈압강하작용의약품 (B),Group10
644103480,혈압강하작용의약품 (B),Group07
644103480,혈압강하작용의약품 (B),Group10
645210690,혈압강하작용의약품 (B),Group07
645210690,혈압강하작용의약품 (B),Group10
647304490,혈압강하작용의약품 (B),Group10
647304490,혈압강하작용의약품 (B),Group07
647805440,혈압강하작용의약품 (B),Group07
647805440,혈압강하작용의약품 (B),Group10
653405310,혈압강하작용의약품 (B),Group07
653405310,혈압강하작용의약품 (B),Group10
654006040,혈압강하작용의약품 (B),Group10
654006040,혈압강하작용의약품 (B),Group07
655404590,혈압강하작용의약품 (B),Group10
655404590,혈압강하작용의약품 (B),Group07
657203980,혈압강하작용의약품 (B),Group10
657203980,혈압강하작용의약품 (B),Group07
657308800,혈압강하작용의약품 (B),Group07
657308800,혈압강하작용의약품 (B),Group10
661905750,혈압강하작용의약품 (B),Group07
661905750,혈압강하작용의약품 (B),Group10
662504820,혈압강하작용의약품 (B),Group10
662504820,혈압강하작용의약품 (B),Group07
669502730,혈압강하작용의약품 (B),Group07
669502730,혈압강하작용의약품 (B),Group10
693202510,혈압강하작용의약품 (B),Group10
693202510,혈압강하작용의약품 (B),Group07
694003940,혈압강하작용의약품 (B),Group07
694003940,혈압강하작용의약품 (B),Group10
641908210,당뇨병용제 (H),Group01
641908210,당뇨병용제 (H),Group06
649703050,당뇨병용제 (H),Group06
649703050,당뇨병용제 (H),Group01
671807620,당뇨병용제 (H),Group01
671807620,당뇨병용제 (H),Group06
647304520,당뇨병용제 (H),Group05
647304520,당뇨병용제 (H),Group01
647805630,당뇨병용제 (H),Group01
647805630,당뇨병용제 (H),Group05
653806260,당뇨병용제 (H),Group01
653806260,당뇨병용제 (H),Group05
665003280,당뇨병용제 (H),Group05
665003280,당뇨병용제 (H),Group01
58801220,소화성궤양용제 (I),Group02
649508280,소화성궤양용제 (I),Group02
649808110,소화성궤양용제 (I),Group02
657807890,소화성궤양용제 (I),Group02
665508520,소화성궤양용제 (I),Group02
669806310,소화성궤양용제 (I),Group02
642507690,당뇨병용제 (H),Group01
642507690,당뇨병용제 (H),Group05
643705410,당뇨병용제 (H),Group05
643705410,당뇨병용제 (H),Group01
645210860,당뇨병용제 (H),Group01
645210860,당뇨병용제 (H),Group05
650304410,당뇨병용제 (H),Group05
650304410,당뇨병용제 (H),Group01
653405440,당뇨병용제 (H),Group01
653405440,당뇨병용제 (H),Group05
662504970,당뇨병용제 (H),Group05
662504970,당뇨병용제 (H),Group01
694004080,당뇨병용제 (H),Group01
694004080,당뇨병용제 (H),Group05
642507700,당뇨병용제 (H),Group01
642507700,당뇨병용제 (H),Group05
643309200,당뇨병용제 (H),Group05
643309200,당뇨병용제 (H),Group01
643309190,당뇨병용제 (H),Group05
643309190,당뇨병용제 (H),Group01
643309180,당뇨병용제 (H),Group05
643309180,당뇨병용제 (H),Group01
643309170,당뇨병용제 (H),Group01
643309170,당뇨병용제 (H),Group05
641908050,당뇨병용제 (H),Group05
641908050,당뇨병용제 (H),Group01
643508580,당뇨병용제 (H),Group05
643508580,당뇨병용제 (H),Group01
645406080,당뇨병용제 (H),Group05
645406080,당뇨병용제 (H),Group01
648104840,당뇨병용제 (H),Group05
648104840,당뇨병용제 (H),Group01
641908060,당뇨병용제 (H),Group05
641908060,당뇨병용제 (H),Group01
643508590,당뇨병용제 (H),Group05
643508590,당뇨병용제 (H),Group01
645406090,당뇨병용제 (H),Group01
645406090,당뇨병용제 (H),Group05
648104850,당뇨병용제 (H),Group05
648104850,당뇨병용제 (H),Group01
643508560,당뇨병용제 (H),Group05
643508560,당뇨병용제 (H),Group01
643508570,당뇨병용제 (H),Group01
643508570,당뇨병용제 (H),Group05
643309310,소화성궤양용제 (I),Group02
643309320,소화성궤양용제 (I),Group02
622805020,당뇨병용제 (H),Group02
622805020,당뇨병용제 (H),Group05
648104890,당뇨병용제 (H),Group02
648104890,당뇨병용제 (H),Group05
649105740,당뇨병용제 (H),Group02
649105740,당뇨병용제 (H),Group05
650304470,당뇨병용제 (H),Group02
650304470,당뇨병용제 (H),Group05
641908260,혈압강하작용의약품 (B),Group10
641908260,지질저하제 (C),Group01
641908250,혈압강하작용의약품 (B),Group10
641908250,지질저하제 (C),Group01
642507750,당뇨병용제 (H),Group05
642507750,당뇨병용제 (H),Group06
643508670,혈압강하작용의약품 (B),Group10
643508670,혈압강하작용의약품 (B),Group01
642106070,지질저하제 (C),Group01
643309330,당뇨병용제 (H),Group06
643309330,당뇨병용제 (H),Group04
643309330,당뇨병용제 (H),Group01
643309350,당뇨병용제 (H),Group06
643309350,당뇨병용제 (H),Group01
643309350,당뇨병용제 (H),Group04
651905340,정신신경용제 (F),Group02
671807690,당뇨병용제 (H),Group05
671807690,당뇨병용제 (H),Group01
671807690,당뇨병용제 (H),Group06
643508680,당뇨병용제 (H),Group05
643508680,당뇨병용제 (H),Group01
643508680,당뇨병용제 (H),Group06
671807750,당뇨병용제 (H),Group01
671807750,당뇨병용제 (H),Group06
671807750,당뇨병용제 (H),Group05
643508690,당뇨병용제 (H),Group06
643508690,당뇨병용제 (H),Group01
643508690,당뇨병용제 (H),Group05
671807730,당뇨병용제 (H),Group01
671807730,당뇨병용제 (H),Group05
671807730,당뇨병용제 (H),Group06
643508700,당뇨병용제 (H),Group01
643508700,당뇨병용제 (H),Group06
643508700,당뇨병용제 (H),Group05
671807740,당뇨병용제 (H),Group05
671807740,당뇨병용제 (H),Group06
671807740,당뇨병용제 (H),Group01
641607880,당뇨병용제 (H),Group01
648104910,당뇨병용제 (H),Group06
648104910,당뇨병용제 (H),Group05
643309380,당뇨병용제 (H),Group04
643309380,당뇨병용제 (H),Group06
670609170,당뇨병용제 (H),Group05
670609170,당뇨병용제 (H),Group06
622805060,당뇨병용제 (H),Group06
622805060,당뇨병용제 (H),Group05
645306950,당뇨병용제 (H),Group05
645306950,당뇨병용제 (H),Group06
649405640,당뇨병용제 (H),Group06
649405640,당뇨병용제 (H),Group05
651300970,당뇨병용제 (H),Group06
651300970,당뇨병용제 (H),Group05
655404360,당뇨병용제 (H),Group05
655404360,당뇨병용제 (H),Group06
660703830,당뇨병용제 (H),Group06
660703830,당뇨병용제 (H),Group05
663608630,당뇨병용제 (H),Group05
663608630,당뇨병용제 (H),Group06
669908260,당뇨병용제 (H),Group06
669908260,당뇨병용제 (H),Group05
670702070,당뇨병용제 (H),Group05
670702070,당뇨병용제 (H),Group06
679802230,당뇨병용제 (H),Group05
679802230,당뇨병용제 (H),Group06
694004040,당뇨병용제 (H),Group05
694004040,당뇨병용제 (H),Group06
622805090,당뇨병용제 (H),Group06
622805090,당뇨병용제 (H),Group04
642005070,당뇨병용제 (H),Group04
642005070,당뇨병용제 (H),Group06
644004710,당뇨병용제 (H),Group06
644004710,당뇨병용제 (H),Group04
646005710,당뇨병용제 (H),Group04
646005710,당뇨병용제 (H),Group06
649105800,당뇨병용제 (H),Group04
649105800,당뇨병용제 (H),Group06
649606240,당뇨병용제 (H),Group06
649606240,당뇨병용제 (H),Group04
650304540,당뇨병용제 (H),Group06
650304540,당뇨병용제 (H),Group04
622805100,당뇨병용제 (H),Group06
622805100,당뇨병용제 (H),Group04
642005060,당뇨병용제 (H),Group06
642005060,당뇨병용제 (H),Group04
644004720,당뇨병용제 (H),Group04
644004720,당뇨병용제 (H),Group06
646005720,당뇨병용제 (H),Group04
646005720,당뇨병용제 (H),Group06
649105810,당뇨병용제 (H),Group04
649105810,당뇨병용제 (H),Group06
649606250,당뇨병용제 (H),Group04
649606250,당뇨병용제 (H),Group06
650304550,당뇨병용제 (H),Group04
650304550,당뇨병용제 (H),Group06
671807760,당뇨병용제 (H),Group06
671807760,당뇨병용제 (H),Group04
640904590,해열진통소염제 (A),Group01
641807310,해열진통소염제 (A),Group01
643904160,해열진통소염제 (A),Group01
647304540,해열진통소염제 (A),Group01
647805650,해열진통소염제 (A),Group01
648104940,해열진통소염제 (A),Group01
648604620,해열진통소염제 (A),Group01
649105820,해열진통소염제 (A),Group01
649508390,해열진통소염제 (A),Group01
649808210,해열진통소염제 (A),Group01
650206060,해열진통소염제 (A),Group01
650304570,해열진통소염제 (A),Group01
653405420,해열진통소염제 (A),Group01
656005480,해열진통소염제 (A),Group01
656205340,해열진통소염제 (A),Group01
665508580,해열진통소염제 (A),Group01
670105490,해열진통소염제 (A),Group01
671707330,해열진통소염제 (A),Group01
694004070,해열진통소염제 (A),Group01
697101060,해열진통소염제 (A),Group01
641908310,당뇨병용제 (H),Group05
641908310,당뇨병용제 (H),Group04
645406360,당뇨병용제 (H),Group04
645406360,당뇨병용제 (H),Group05
648105010,당뇨병용제 (H),Group05
648105010,당뇨병용제 (H),Group04
648204700,당뇨병용제 (H),Group04
648204700,당뇨병용제 (H),Group05
641908300,당뇨병용제 (H),Group04
641908300,당뇨병용제 (H),Group05
645406400,당뇨병용제 (H),Group04
645406400,당뇨병용제 (H),Group05
648105020,당뇨병용제 (H),Group04
648105020,당뇨병용제 (H),Group05
640007940,지질저하제 (C),Group01
640007940,혈압강하작용의약품 (B),Group10
640007940,혈압강하작용의약품 (B),Group07
640007950,지질저하제 (C),Group01
640007950,혈압강하작용의약품 (B),Group10
640007950,혈압강하작용의약품 (B),Group07
644309730,소화성궤양용제 (I),Group02
698400610,소화성궤양용제 (I),Group02
647304530,당뇨병용제 (H),Group05
647304530,당뇨병용제 (H),Group01
647805640,당뇨병용제 (H),Group01
647805640,당뇨병용제 (H),Group05
653806270,당뇨병용제 (H),Group01
653806270,당뇨병용제 (H),Group05
665003290,당뇨병용제 (H),Group05
665003290,당뇨병용제 (H),Group01
642507760,당뇨병용제 (H),Group01
642507760,당뇨병용제 (H),Group05
642507760,당뇨병용제 (H),Group06
620500470,지질저하제 (C),Group01
620500470,혈압강하작용의약품 (B),Group05
652105910,혈압강하작용의약품 (B),Group07
652105910,혈압강하작용의약품 (B),Group10
652105920,혈압강하작용의약품 (B),Group07
652105920,혈압강하작용의약품 (B),Group10
652105930,혈압강하작용의약품 (B),Group07
652105930,혈압강하작용의약품 (B),Group10
643508750,소화성궤양용제 (I),Group02
643508750,해열진통소염제 (A),Group01
669908360,소화성궤양용제 (I),Group02
668903380,당뇨병용제 (H),Group06
668903380,당뇨병용제 (H),Group01
650701271,호흡기관용약 (G),Group05
641607780,당뇨병용제 (H),Group05
655605580,당뇨병용제 (H),Group05
694003990,당뇨병용제 (H),Group05
641106200,혈압강하작용의약품 (B),Group02
641106190,혈압강하작용의약품 (B),Group02
647200980,해열진통소염제 (A),Group02
672300181,해열진통소염제 (A),Group02
72400460,해열진통소염제 (A),Group02
621804360,해열진통소염제 (A),Group02
641702290,해열진통소염제 (A),Group02
642106030,해열진통소염제 (A),Group02
642203890,해열진통소염제 (A),Group02
643606540,해열진통소염제 (A),Group02
644601370,해열진통소염제 (A),Group02
647805330,해열진통소염제 (A),Group02
648604610,해열진통소염제 (A),Group02
649808140,해열진통소염제 (A),Group02
661605740,해열진통소염제 (A),Group02
672300230,해열진통소염제 (A),Group02
696602110,해열진통소염제 (A),Group02
672300171,해열진통소염제 (A),Group02
642204580,해열진통소염제 (A),Group02
54300770,해열진통소염제 (A),Group02
642004370,해열진통소염제 (A),Group02
642404450,해열진통소염제 (A),Group02
643605640,해열진통소염제 (A),Group02
644604000,해열진통소염제 (A),Group02
644704730,해열진통소염제 (A),Group02
645210240,해열진통소염제 (A),Group02
658604420,해열진통소염제 (A),Group02
696601900,해열진통소염제 (A),Group02
653404641,해열진통소염제 (A),Group02
53301041,해열진통소염제 (A),Group02
59001062,해열진통소염제 (A),Group02
73700013,해열진통소염제 (A),Group02
625202042,해열진통소염제 (A),Group02
640007291,해열진통소염제 (A),Group02
641806701,해열진통소염제 (A),Group02
642404441,해열진통소염제 (A),Group02
643704781,해열진통소염제 (A),Group02
644103271,해열진통소염제 (A),Group02
645103771,해열진통소염제 (A),Group02
645103776,해열진통소염제 (A),Group02
645210141,해열진통소염제 (A),Group02
645906671,해열진통소염제 (A),Group02
648104401,해열진통소염제 (A),Group02
648508151,해열진통소염제 (A),Group02
648604051,해열진통소염제 (A),Group02
649605282,해열진통소염제 (A),Group02
650205731,해열진통소염제 (A),Group02
650902021,해열진통소염제 (A),Group02
650902023,해열진통소염제 (A),Group02
655605491,해열진통소염제 (A),Group02
657307711,해열진통소염제 (A),Group02
657806581,해열진통소염제 (A),Group02
658204251,해열진통소염제 (A),Group02
658502302,해열진통소염제 (A),Group02
665508032,해열진통소염제 (A),Group02
669805781,해열진통소염제 (A),Group02
670304871,해열진통소염제 (A),Group02
671705511,해열진통소염제 (A),Group02
675500251,해열진통소염제 (A),Group02
678901171,해열진통소염제 (A),Group02
681100401,해열진통소염제 (A),Group02
690300261,해열진통소염제 (A),Group02
693202001,해열진통소염제 (A),Group02
694002441,해열진통소염제 (A),Group02
626500891,해열진통소염제 (A),Group02
641502731,해열진통소염제 (A),Group02
671806461,해열진통소염제 (A),Group02
73700011,해열진통소염제 (A),Group02
640007401,해열진통소염제 (A),Group02
645103774,해열진통소염제 (A),Group02
645103775,해열진통소염제 (A),Group02
650902022,해열진통소염제 (A),Group02
59001061,해열진통소염제 (A),Group02
73700012,해열진통소염제 (A),Group02
625202041,해열진통소염제 (A),Group02
645103773,해열진통소염제 (A),Group02
645210131,해열진통소염제 (A),Group02
649605281,해열진통소염제 (A),Group02
658502301,해열진통소염제 (A),Group02
665508031,해열진통소염제 (A),Group02
671705512,해열진통소염제 (A),Group02
678901331,해열진통소염제 (A),Group02
642906421,해열진통소염제 (A),Group02
57600881,해열진통소염제 (A),Group02
57600891,해열진통소염제 (A),Group02
73700014,해열진통소염제 (A),Group02
650304441,해열진통소염제 (A),Group02
642706500,해열진통소염제 (A),Group02
658604410,호흡기관용약 (G),Group07
661904030,호흡기관용약 (G),Group07
670600871,호흡기관용약 (G),Group07
681100181,호흡기관용약 (G),Group07
654005641,호흡기관용약 (G),Group07
669800201,마약류 아편유사제 (E),Group01
648900680,정신신경용제 (F),Group10
646002030,정신신경용제 (F),Group10
657202590,정신신경용제 (F),Group10
657202600,정신신경용제 (F),Group10
657202610,정신신경용제 (F),Group10
58801210,호흡기관용약 (G),Group07
647303300,호흡기관용약 (G),Group07
698502250,호흡기관용약 (G),Group07
696601891,해열진통소염제 (A),Group01
72400240,지질저하제 (C),Group01
72400250,지질저하제 (C),Group01
642106060,지질저하제 (C),Group01
644802630,호흡기관용약 (G),Group08
648901040,호흡기관용약 (G),Group08
651900310,정신신경용제 (F),Group10
649401010,호흡기관용약 (G),Group07
643200964,호흡기관용약 (G),Group08
54300560,호흡기관용약 (G),Group01
622803190,호흡기관용약 (G),Group01
641603110,호흡기관용약 (G),Group01
642004530,호흡기관용약 (G),Group01
642706550,호흡기관용약 (G),Group01
642906270,호흡기관용약 (G),Group01
643203140,호흡기관용약 (G),Group01
643604480,호흡기관용약 (G),Group01
644704600,호흡기관용약 (G),Group01
645906480,호흡기관용약 (G),Group01
650303780,호흡기관용약 (G),Group01
661603150,호흡기관용약 (G),Group01
663607010,호흡기관용약 (G),Group01
696601880,호흡기관용약 (G),Group01
72400410,호흡기관용약 (G),Group01
621804340,호흡기관용약 (G),Group01
642106000,호흡기관용약 (G),Group01
643601250,호흡기관용약 (G),Group01
645801480,호흡기관용약 (G),Group01
647300480,호흡기관용약 (G),Group01
647603810,호흡기관용약 (G),Group01
653003290,호흡기관용약 (G),Group01
657302200,호흡기관용약 (G),Group01
657500110,호흡기관용약 (G),Group01
671702580,호흡기관용약 (G),Group01
694204290,호흡기관용약 (G),Group01
642900702,호흡기관용약 (G),Group01
644601161,호흡기관용약 (G),Group01
644804031,호흡기관용약 (G),Group01
642900701,호흡기관용약 (G),Group01
652100520,정신신경용제 (F),Group10
652101540,정신신경용제 (F),Group10
652101530,정신신경용제 (F),Group10
650302970,정신신경용제 (F),Group12
653402820,정신신경용제 (F),Group12
669501370,정신신경용제 (F),Group12
670606490,정신신경용제 (F),Group12
54300210,해열진통소염제 (A),Group01
642706620,해열진통소염제 (A),Group01
645209650,해열진통소염제 (A),Group01
647603850,해열진통소염제 (A),Group01
653403970,해열진통소염제 (A),Group01
658603990,해열진통소염제 (A),Group01
660703180,해열진통소염제 (A),Group01
663607000,해열진통소염제 (A),Group01
698503750,해열진통소염제 (A),Group01
621800200,해열진통소염제 (A),Group01
625202080,해열진통소염제 (A),Group01
643701250,해열진통소염제 (A),Group01
645204110,해열진통소염제 (A),Group01
645600710,해열진통소염제 (A),Group01
645801490,해열진통소염제 (A),Group01
648601650,해열진통소염제 (A),Group01
649402410,해열진통소염제 (A),Group01
649700100,해열진통소염제 (A),Group01
649804010,해열진통소염제 (A),Group01
653801610,해열진통소염제 (A),Group01
654201230,해열진통소염제 (A),Group01
654302890,해열진통소염제 (A),Group01
657501080,해열진통소염제 (A),Group01
658500850,해열진통소염제 (A),Group01
661901570,해열진통소염제 (A),Group01
662501670,해열진통소염제 (A),Group01
664101380,해열진통소염제 (A),Group01
684501490,해열진통소염제 (A),Group01
689000120,해열진통소염제 (A),Group01
698000370,해열진통소염제 (A),Group01
622800190,해열진통소염제 (A),Group01
645600720,해열진통소염제 (A),Group01
650301440,해열진통소염제 (A),Group01
664101390,해열진통소염제 (A),Group01
54300410,해열진통소염제 (A),Group01
621801430,해열진통소염제 (A),Group01
622801870,해열진통소염제 (A),Group01
626501310,해열진통소염제 (A),Group01
626501530,해열진통소염제 (A),Group01
641702950,해열진통소염제 (A),Group01
641803890,해열진통소염제 (A),Group01
642000590,해열진통소염제 (A),Group01
642104160,해열진통소염제 (A),Group01
642203840,해열진통소염제 (A),Group01
642403350,해열진통소염제 (A),Group01
642802830,해열진통소염제 (A),Group01
642905370,해열진통소염제 (A),Group01
643201900,해열진통소염제 (A),Group01
643305780,해열진통소염제 (A),Group01
643605860,해열진통소염제 (A),Group01
643802200,해열진통소염제 (A),Group01
644501870,해열진통소염제 (A),Group01
644702890,해열진통소염제 (A),Group01
644804360,해열진통소염제 (A),Group01
644912810,해열진통소염제 (A),Group01
645203850,해열진통소염제 (A),Group01
645801620,해열진통소염제 (A),Group01
647202600,해열진통소염제 (A),Group01
647803410,해열진통소염제 (A),Group01
648104310,해열진통소염제 (A),Group01
649806650,해열진통소염제 (A),Group01
652104680,해열진통소염제 (A),Group01
653402200,해열진통소염제 (A),Group01
656003130,해열진통소염제 (A),Group01
658604000,해열진통소염제 (A),Group01
660402800,해열진통소염제 (A),Group01
663606410,해열진통소염제 (A),Group01
669805030,해열진통소염제 (A),Group01
670608120,해열진통소염제 (A),Group01
679600620,해열진통소염제 (A),Group01
689000890,해열진통소염제 (A),Group01
643902780,해열진통소염제 (A),Group01
