제품코드,임부금기_금기등급,임부금기_상세정보
641105790,2,"임부에 대한 안전성 미확립. 동물실험에서 기형 및 배태자 독성, 생식독성 보고."
53601580,2,임부에 대한 안전성 미확립. 
622804160,2,임부에 대한 안전성 미확립. 
642004480,2,임부에 대한 안전성 미확립. 
642803270,2,임부에 대한 안전성 미확립. 
643308440,2,임부에 대한 안전성 미확립. 
643903740,2,임부에 대한 안전성 미확립. 
644503050,2,임부에 대한 안전성 미확립. 
645405650,2,임부에 대한 안전성 미확립. 
646004960,2,임부에 대한 안전성 미확립. 
651904860,2,임부에 대한 안전성 미확립. 
653006520,2,임부에 대한 안전성 미확립. 
657203520,2,임부에 대한 안전성 미확립. 
657806860,2,임부에 대한 안전성 미확립. 
658603920,2,임부에 대한 안전성 미확립. 
663608000,2,임부에 대한 안전성 미확립. 
668000100,2,임부에 대한 안전성 미확립. 
670701950,2,임부에 대한 안전성 미확립. 
671706180,2,임부에 대한 안전성 미확립. 
693202180,2,임부에 대한 안전성 미확립. 
693903170,2,임부에 대한 안전성 미확립. 
694002710,2,임부에 대한 안전성 미확립. 
53601570,2,임부에 대한 안전성 미확립. 
622804150,2,임부에 대한 안전성 미확립. 
641907320,2,임부에 대한 안전성 미확립. 
642004470,2,임부에 대한 안전성 미확립. 
642803260,2,임부에 대한 안전성 미확립. 
643308430,2,임부에 대한 안전성 미확립. 
643605900,2,임부에 대한 안전성 미확립. 
643903730,2,임부에 대한 안전성 미확립. 
644503140,2,임부에 대한 안전성 미확립. 
645405640,2,임부에 대한 안전성 미확립. 
646004950,2,임부에 대한 안전성 미확립. 
651904850,2,임부에 대한 안전성 미확립. 
653006620,2,임부에 대한 안전성 미확립. 
657203530,2,임부에 대한 안전성 미확립. 
658603930,2,임부에 대한 안전성 미확립. 
668000150,2,임부에 대한 안전성 미확립. 
671706190,2,임부에 대한 안전성 미확립. 
693202170,2,임부에 대한 안전성 미확립. 
693903180,2,임부에 대한 안전성 미확립. 
694002700,2,임부에 대한 안전성 미확립. 
57001600,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
622804680,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
641705940,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
641907830,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
643308510,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
643508220,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
644103400,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
644915000,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
645907200,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
646005260,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
647805110,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
648104630,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
649105430,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
650205840,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
653405020,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
654005780,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
657203770,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
657308500,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
659901690,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
670608850,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
671706850,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
671807230,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
673400370,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
677200240,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
694003430,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
643308820,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
677200250,2,"임부에 대한 안전성 미확립. 동물실험에서 생식독성(고용량에서 심장기형, 폐기형, 착상 후 유산 및 가역적 골화이상) 보고."
645001331,2,양수과소증(치명적인 폐형성저하증 초래)과 관련있는 태아의 신장 발달 및/또는 기능 장애 보고.
645001341,2,양수과소증(치명적인 폐형성저하증 초래)과 관련있는 태아의 신장 발달 및/또는 기능 장애 보고.
653501430,2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성 유발 보고
653501440,2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성 유발 보고
653501450,2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성 유발 보고
654400541,2,임부에 대한 안전성 미확립.
654400551,2,임부에 대한 안전성 미확립.
646901890,2,임부에 대한 안전성 미확립
648902810,2,"고용량을 투여한 동물실험에서 태자손실, 최기형성, 출생 후 생존 및 새끼 체중 감소함"
648903410,2,"고용량을 투여한 동물실험에서 태자손실, 최기형성, 출생 후 생존 및 새끼 체중 감소함"
648903570,2,"고용량을 투여한 동물실험에서 태자손실, 최기형성, 출생 후 생존 및 새끼 체중 감소함"
652105050,2,임부에 대한 안전성 미확립.
677200230,1,"여성에게 투여하지 않음. 발생기 태아에 위험을 초래할 수 있음. 임부가 복용하거나 복용 중에 임신을 할 경우, 태아에 위험하며 유산 가능성이 있음."
696300611,2,"랫드에서 분만 지연, 태자 사망, 착상 전 손실이 발생. 토끼에서 조산, 유산, 태자 사망, 착상 전 손실이 발생"
691800130,1,기형 유발이 예상됨. 구조적으로 탈리도마이드와 관련성이 있음. 탈리도마이드는 인간에게 중증의 치명적인 선천적 기형을 초래하는 기형 유발 물질로 알려져 있음. 쥐와 토끼 모두에서 발생독성 확인
691800120,1,기형 유발이 예상됨. 구조적으로 탈리도마이드와 관련성이 있음. 탈리도마이드는 인간에게 중증의 치명적인 선천적 기형을 초래하는 기형 유발 물질로 알려져 있음. 쥐와 토끼 모두에서 발생독성 확인
691800110,1,기형 유발이 예상됨. 구조적으로 탈리도마이드와 관련성이 있음. 탈리도마이드는 인간에게 중증의 치명적인 선천적 기형을 초래하는 기형 유발 물질로 알려져 있음. 쥐와 토끼 모두에서 발생독성 확인
691800100,1,기형 유발이 예상됨. 구조적으로 탈리도마이드와 관련성이 있음. 탈리도마이드는 인간에게 중증의 치명적인 선천적 기형을 초래하는 기형 유발 물질로 알려져 있음. 쥐와 토끼 모두에서 발생독성 확인
646902020,2,동물실험 결과에 근거하여 임부 복용 시 태아에 위해 가능성 있음
653501460,2,임부에 대한 안전성 미확립. 동물실험에서 출생 후 발달에 유해한 영향 보고.
653501470,2,임부에 대한 안전성 미확립. 동물실험에서 출생 후 발달에 유해한 영향 보고.
642507111,2,임부에 대한 안전성 미확립
646902230,2,과다한 약리작용을 초래하는 용량에서 발생 지연 및 배태자 독성 관찰
646902110,2,과다한 약리작용을 초래하는 용량에서 발생 지연 및 배태자 독성 관찰
646902120,2,과다한 약리작용을 초래하는 용량에서 발생 지연 및 배태자 독성 관찰
646902240,2,과다한 약리작용을 초래하는 용량에서 발생 지연 및 배태자 독성 관찰
650002970,2,임신 제1삼분기에는 투여를 피해야 함. 수정 전부터 이 약에 노출된 모체에서 난 신생아에서 신경관 결손증 유병률이 증가됨.
645001371,2,임부에 대한 안전성 미확립. 사이노몰거스 원숭이에서 출생자의 B 림프구는 완전히 고갈되는 현상을 보임. 그러나 출생 6개월 이내에 B 세포수 및 면역기능은 정상적으로 회복 됨
52300041,1,"임부에 대한 안전성 미확립. 동물실험에서 생식 독성(림프절 결여, 비정상적 뼈 성장 및 신생아 성장 저하, 유산, 사산 또는 출생 후 사망) 보고"
52300061,1,"임부에 대한 안전성 미확립. 동물실험에서 생식 독성(림프절 결여, 비정상적 뼈 성장 및 신생아 성장 저하, 유산, 사산 또는 출생 후 사망) 보고"
642507130,2,"amlodipine: 임부에 대한 안전성 미확립. 인체에 대한 최대 권장 용량의 50배에 해당하는 용량의 암로디핀을 투여한 랫드에서 분만지연 및 연장이 나타남./olmesartan: 임신 제2 및 3기에 ACE 저해제 복용시 저혈압, 신생아 두개골발육부전, 무뇨증, 신부전, 양수과소증(사지연축, 두개안면기형, 폐발육부진과 관련) 및 사망 보고."
642507120,2,"amlodipine: 임부에 대한 안전성 미확립. 인체에 대한 최대 권장 용량의 50배에 해당하는 용량의 암로디핀을 투여한 랫드에서 분만지연 및 연장이 나타남./olmesartan: 임신 제2 및 3기에 ACE 저해제 복용시 저혈압, 신생아 두개골발육부전, 무뇨증, 신부전, 양수과소증(사지연축, 두개안면기형, 폐발육부진과 관련) 및 사망 보고."
642507140,2,"amlodipine: 임부에 대한 안전성 미확립. 인체에 대한 최대 권장 용량의 50배에 해당하는 용량의 암로디핀을 투여한 랫드에서 분만지연 및 연장이 나타남./olmesartan: 임신 제2 및 3기에 ACE 저해제 복용시 저혈압, 신생아 두개골발육부전, 무뇨증, 신부전, 양수과소증(사지연축, 두개안면기형, 폐발육부진과 관련) 및 사망 보고."
645906930,1,"rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고. valsartan: 임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨."
646005070,1,"rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고. valsartan: 임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨."
649104870,1,"rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고. valsartan: 임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨."
649807660,1,"rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고. valsartan: 임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨."
668902880,1,"rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고. valsartan: 임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨."
671706710,1,"rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고. valsartan: 임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨."
668902900,1,"rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고. valsartan: 임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨."
641705740,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642104560,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642404540,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642706810,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642905480,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
643105260,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
643308710,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
645605310,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
648603900,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
649104990,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
649807560,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
650303360,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
651204420,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
657806750,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
658604090,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
660703600,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
665507890,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
670304590,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
693903140,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
698004390,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642104570,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642905510,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
648603910,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
649105000,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
657806790,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
660703610,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
641705710,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642104590,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642404570,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642706830,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642905500,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
643105280,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
643308690,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
645605290,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
648603880,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
649105020,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
649807580,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
650303390,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
651204400,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
657806770,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
658604110,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
660703670,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
665507920,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
670304560,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
693903150,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
698004370,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642104580,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642905490,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
643308680,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
648603870,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
649105030,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
657806780,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
660703660,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
693903640,2,"pioglitazone: 동물실험에서 과용량 투여시 분만지연 및 배자독성(착상후 손실 증가, 발생지연, 태아 체중감소) 보고."
693903650,2,"pioglitazone: 동물실험에서 과용량 투여시 분만지연 및 배자독성(착상후 손실 증가, 발생지연, 태아 체중감소) 보고."
645404260,2,
641605801,2,임부에 대한 안전성 미확립. 동물실험에서 살배자 작용 보고. 출산/분만 중 투여시 신생아 호흡억제 유발 가능성.
641605781,2,임부에 대한 안전성 미확립. 동물실험에서 살배자 작용 보고. 출산/분만 중 투여시 신생아 호흡억제 유발 가능성.
641605791,2,임부에 대한 안전성 미확립. 동물실험에서 살배자 작용 보고. 출산/분만 중 투여시 신생아 호흡억제 유발 가능성.
674900551,2,임부에 대한 안전성 미확립. 동물실험에서 살배자 작용 보고. 출산/분만 중 투여시 신생아 호흡억제 유발 가능성.
674900561,2,임부에 대한 안전성 미확립. 동물실험에서 살배자 작용 보고. 출산/분만 중 투여시 신생아 호흡억제 유발 가능성.
649900400,2,동물실험에서 생식독성 관찰됨
650002960,2,동물실험에서 고용량을 흡입 투여 시 생식발생 독성 나타남
645305090,2,"S-amlodipine: 인체에 대한 최대권장용량의 50배에 해당하는 용량의 이 약을 투여한 랫트에서 분만지연 및 연장 나타남. 동물실험 중 고용량에서 생식독성 나타남./ Olmesartan: 임신 제2 및 3기에 ACE 저해제 복용시 저혈압, 신생아 두개골발육부전, 무뇨증, 신부전, 양수과소증(사지연축, 두개안면기형, 폐발육부진과 관련) 및 사망 보고."
644206350,1,fenofibrate: 임신 3개월 이후 투여시 태아에 축적되어 태아독성 유발 가능성.simvastatin: 태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.
644206360,1,fenofibrate: 임신 3개월 이후 투여시 태아에 축적되어 태아독성 유발 가능성.simvastatin: 태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.
641705730,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642104620,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642404550,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642706820,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
642905520,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
643105250,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
643308700,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
645605350,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
648603890,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
649104980,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
649807570,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
650303430,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
651204410,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
657806740,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
658604080,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
660703590,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
665507910,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
670304570,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
693903130,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
698004380,1,rosuvastatin: 임부에 대한 안전성 미확립.태아 발육에 필수적인 콜레스테롤의 생합성 감소 가능성.동물실험에서 제한된 생식독성 보고.
